#curie_map:
#  skos: http://www.w3.org/2004/02/skos/core#
#  nist: https://airc.nist.gov/
#  owasp: https://genai.owasp.org/
#  ail: https://ailuminate.mlcommons.org/
#  atlas: https://www.ibm.com/docs/en/watsonx/saas?topic=ai-risk-atlas
#  credo: https://www.credoai.com/
#  mit: https://airisk.mit.edu/
#mapping_set_id: risk_to_category
#mapping_set_description: Maps specific AI risks to category-level taxonomy risks (NIST AI RMF, OWASP Top 10 LLM, AILuminate)
#license: https://creativecommons.org/licenses/by/4.0/

subject_id	subject_source	predicate_id	object_id	object_source	mapping_justification
ai-risk-taxonomy-unauthorized-disclosure---biometric-data-(facial-recognition)	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-unauthorized-disclosure---biometric-data-(facial-recognition)	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-unauthorized-disclosure---communication-records	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-unauthorized-disclosure---communication-records	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-unauthorized-disclosure---demographic-data	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-unauthorized-disclosure---demographic-data	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-unauthorized-disclosure---educational-records	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-unauthorized-disclosure---educational-records	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-unauthorized-disclosure---financial-records	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-unauthorized-disclosure---financial-records	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-unauthorized-disclosure---health-data	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-unauthorized-disclosure---health-data	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-unauthorized-disclosure---location-data	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-unauthorized-disclosure---location-data	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-unauthorized-disclosure---pii-(personal-identifiable-information)	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-unauthorized-disclosure---pii-(personal-identifiable-information)	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-unauthorized-distribution---behavioral/-preference-data	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-unauthorized-distribution---behavioral/-preference-data	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-unauthorized-distribution---biometric-data-(facial-recognition)	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-unauthorized-distribution---biometric-data-(facial-recognition)	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-unauthorized-distribution---communication-records	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-unauthorized-distribution---communication-records	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-unauthorized-distribution---demographic-data	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-unauthorized-distribution---demographic-data	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-unauthorized-distribution---educational-records	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-unauthorized-distribution---educational-records	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-unauthorized-distribution---financial-records	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-unauthorized-distribution---financial-records	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-unauthorized-distribution---health-data	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-unauthorized-distribution---health-data	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-unauthorized-distribution---location-data	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-unauthorized-distribution---location-data	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-unauthorized-distribution---pii-(personal-identifiable-information)	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-unauthorized-distribution---pii-(personal-identifiable-information)	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-unauthorized-generation---behavioral/-preference-data	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-unauthorized-generation---behavioral/-preference-data	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-unauthorized-generation---biometric-data-(facial-recognition)	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-unauthorized-generation---biometric-data-(facial-recognition)	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-unauthorized-generation---communication-records	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-unauthorized-generation---communication-records	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-unauthorized-generation---demographic-data	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-unauthorized-generation---demographic-data	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-unauthorized-generation---educational-records	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-unauthorized-generation---educational-records	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-unauthorized-generation---financial-records	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-unauthorized-generation---financial-records	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-unauthorized-generation---health-data	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-unauthorized-generation---health-data	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-unauthorized-generation---location-data	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-unauthorized-generation---location-data	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-unauthorized-generation---pii-(personal-identifiable-information)	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-unauthorized-generation---pii-(personal-identifiable-information)	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-unauthorized-inference/synthesis---behavioral/-preference-data	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-unauthorized-inference/synthesis---behavioral/-preference-data	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-unauthorized-inference/synthesis---biometric-data-(facial-recognition)	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-unauthorized-inference/synthesis---biometric-data-(facial-recognition)	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-unauthorized-inference/synthesis---communication-records	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-unauthorized-inference/synthesis---communication-records	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-unauthorized-inference/synthesis---demographic-data	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-unauthorized-inference/synthesis---demographic-data	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-unauthorized-inference/synthesis---educational-records	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-unauthorized-inference/synthesis---educational-records	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-unauthorized-inference/synthesis---financial-records	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-unauthorized-inference/synthesis---financial-records	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-unauthorized-inference/synthesis---health-data	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-unauthorized-inference/synthesis---health-data	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-unauthorized-inference/synthesis---location-data	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-unauthorized-inference/synthesis---location-data	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-unauthorized-inference/synthesis---pii-(personal-identifiable-information)	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-unauthorized-inference/synthesis---pii-(personal-identifiable-information)	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-unauthorized-network-entry	ai-risk-taxonomy	skos:broadMatch	nist-information-security	nist-ai-rmf	# CIA-model security risks — confidentiality, integrity, availability
ai-risk-taxonomy-unauthorized-network-entry	ai-risk-taxonomy	skos:relatedMatch	llm01-prompt-injection	owasp-llm-2.0	# CIA security risks — loosely related to LLM attack surface
ai-risk-taxonomy-unauthorized-processing---behavioral/-preference-data	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-unauthorized-processing---behavioral/-preference-data	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-unauthorized-processing---biometric-data-(facial-recognition)	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-unauthorized-processing---biometric-data-(facial-recognition)	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-unauthorized-processing---communication-records	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-unauthorized-processing---communication-records	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-unauthorized-processing---demographic-data	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-unauthorized-processing---demographic-data	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-unauthorized-processing---educational-records	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-unauthorized-processing---educational-records	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-unauthorized-processing---financial-records	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-unauthorized-processing---financial-records	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-unauthorized-processing---health-data	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-unauthorized-processing---health-data	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-unauthorized-processing---location-data	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-unauthorized-processing---location-data	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-unauthorized-processing---pii-(personal-identifiable-information)	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-unauthorized-processing---pii-(personal-identifiable-information)	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-undermine-workers'-rights	ai-risk-taxonomy	skos:relatedMatch	nist-harmful-bias-or-homogenization	nist-ai-rmf	# Economic harm — schemes, unfair markets, worker disempowerment
ai-risk-taxonomy-undermining-international-relations-(china-unique)	ai-risk-taxonomy	skos:relatedMatch	nist-dangerous-violent-or-hateful-content	nist-ai-rmf	# Criminal activities — trafficking, exploitation, illegal goods
ai-risk-taxonomy-undermining-national-unity	ai-risk-taxonomy	skos:relatedMatch	nist-information-integrity	nist-ai-rmf	# Political usage — election interference, lobbying, persuasion
ai-risk-taxonomy-undermining-religious-policies	ai-risk-taxonomy	skos:relatedMatch	nist-information-integrity	nist-ai-rmf	# Political usage — election interference, lobbying, persuasion
ai-risk-taxonomy-undermining-social-stability-(china-unique)	ai-risk-taxonomy	skos:relatedMatch	nist-dangerous-violent-or-hateful-content	nist-ai-rmf	# Criminal activities — trafficking, exploitation, illegal goods
ai-risk-taxonomy-vulgar-terms	ai-risk-taxonomy	skos:broadMatch	nist-dangerous-violent-or-hateful-content	nist-ai-rmf	# Hate speech, harassment, harmful beliefs, offensive language
ai-risk-taxonomy-vulnerability-probing	ai-risk-taxonomy	skos:broadMatch	nist-information-security	nist-ai-rmf	# CIA-model security risks — confidentiality, integrity, availability
ai-risk-taxonomy-vulnerability-probing	ai-risk-taxonomy	skos:relatedMatch	llm01-prompt-injection	owasp-llm-2.0	# CIA security risks — loosely related to LLM attack surface
ai-risk-taxonomy-warfare	ai-risk-taxonomy	skos:broadMatch	nist-dangerous-violent-or-hateful-content	nist-ai-rmf	# Violence and extremism — depicting violence, terrorism, weapons
ai-risk-taxonomy-water-treatment-facilities	ai-risk-taxonomy	skos:relatedMatch	nist-human-ai-configuration	nist-ai-rmf	# Operational misuses — regulated advice, unsafe automated systems
ai-risk-taxonomy-weapon-systems/battlefield-management	ai-risk-taxonomy	skos:relatedMatch	nist-human-ai-configuration	nist-ai-rmf	# Operational misuses — regulated advice, unsafe automated systems
ai-risk-taxonomy-worsen-job-quality	ai-risk-taxonomy	skos:relatedMatch	nist-harmful-bias-or-homogenization	nist-ai-rmf	# Economic harm — schemes, unfair markets, worker disempowerment
asi01-agent-goal-hijack	owasp-asi	skos:closeMatch	nist-information-security	nist-ai-rmf	# Agent goal hijacking via injection; extends prompt injection to multi-step agent workflows
asi01-agent-goal-hijack	owasp-asi	skos:closeMatch	llm01-prompt-injection	owasp-llm-2.0	# ASI01 extends LLM01 prompt injection to agentic goal manipulation
asi02-tool-misuse-and-exploitation	owasp-asi	skos:relatedMatch	nist-information-security	nist-ai-rmf	# Tool misuse by agents; security risk from unsafe tool application
asi02-tool-misuse-and-exploitation	owasp-asi	skos:closeMatch	llm062025-excessive-agency	owasp-llm-2.0	# Agent misuses legitimate tools via excessive delegated autonomy
asi03-identity-and-privilege-abuse	owasp-asi	skos:relatedMatch	nist-information-security	nist-ai-rmf	# Privilege escalation via delegation chains and identity gaps
asi03-identity-and-privilege-abuse	owasp-asi	skos:relatedMatch	llm062025-excessive-agency	owasp-llm-2.0	# Agents escalate privileges beyond intended scope
asi04-agentic-supply-chain-vulnerabilities	owasp-asi	skos:closeMatch	nist-value-chain-and-component-integration	nist-ai-rmf	# Runtime supply chain compromise; dynamic tool/agent discovery
asi04-agentic-supply-chain-vulnerabilities	owasp-asi	skos:closeMatch	llm032025-supply-chain	owasp-llm-2.0	# ASI04 extends LLM03 supply chain to dynamic runtime composition
asi05-unexpected-code-execution	owasp-asi	skos:relatedMatch	nist-information-security	nist-ai-rmf	# RCE via code generation; agent sandbox escape
asi05-unexpected-code-execution	owasp-asi	skos:relatedMatch	llm062025-excessive-agency	owasp-llm-2.0	# Agent executes arbitrary code via delegated capabilities
asi06-memory-and-context-poisoning	owasp-asi	skos:relatedMatch	nist-information-security	nist-ai-rmf	# Persistent memory corruption affecting future agent reasoning
asi06-memory-and-context-poisoning	owasp-asi	skos:closeMatch	llm042025-data-and-model-poisoning	owasp-llm-2.0	# ASI06 extends LLM04 poisoning to agent memory and RAG stores
asi07-insecure-inter-agent-communication	owasp-asi	skos:relatedMatch	nist-information-security	nist-ai-rmf	# Agent message spoofing, injection, interception; novel agentic concern
asi08-cascading-failures	owasp-asi	skos:relatedMatch	nist-information-security	nist-ai-rmf	# Fault propagation across autonomous agents; novel agentic concern
asi09-human-agent-trust-exploitation	owasp-asi	skos:closeMatch	nist-human-ai-configuration	nist-ai-rmf	# Anthropomorphism and automation bias; near-equivalent to NIST human-AI
asi10-rogue-agents	owasp-asi	skos:relatedMatch	nist-information-security	nist-ai-rmf	# Goal drift, collusion, reward hacking; emergent harmful behaviour
asi10-rogue-agents	owasp-asi	skos:relatedMatch	llm062025-excessive-agency	owasp-llm-2.0	# Rogue behaviour emerges from excessive delegated autonomy
atlas-exploit-trust-mismatch-agentic	ibm-risk-atlas	skos:broadMatch	asi03-identity-and-privilege-abuse	owasp-asi	# Trust boundary bypass → identity/privilege abuse
atlas-external-resources-attack-agentic	ibm-risk-atlas	skos:broadMatch	asi04-agentic-supply-chain-vulnerabilities	owasp-asi	# Attacking external tools/services → agentic supply chain
atlas-function-calling-hallucination-agentic	ibm-risk-atlas	skos:broadMatch	asi02-tool-misuse-and-exploitation	owasp-asi	# Hallucinated tool calls → tool misuse
atlas-unauthorized-use-agentic	ibm-risk-atlas	skos:broadMatch	asi03-identity-and-privilege-abuse	owasp-asi	# Unauthorized access to agent → identity/privilege abuse
atlas-misaligned-actions-agentic	ibm-risk-atlas	skos:broadMatch	asi10-rogue-agents	owasp-asi	# Actions misaligned with values → rogue agent behaviour
atlas-sharing-info-tools-agentic	ibm-risk-atlas	skos:broadMatch	asi02-tool-misuse-and-exploitation	owasp-asi	# Leaking sensitive info via tools → tool misuse
atlas-sharing-info-user-agentic	ibm-risk-atlas	skos:relatedMatch	asi09-human-agent-trust-exploitation	owasp-asi	# Leaking info to users → trust exploitation vector
atlas-impact-human-agency-agentic	ibm-risk-atlas	skos:broadMatch	asi09-human-agent-trust-exploitation	owasp-asi	# Agent autonomy undermines human thinking → trust exploitation
atlas-impact-human-dignity-agentic	ibm-risk-atlas	skos:relatedMatch	asi09-human-agent-trust-exploitation	owasp-asi	# Agent capability affects self-worth → trust dynamic
atlas-over-or-under-reliance-on-ai-agents-agentic	ibm-risk-atlas	skos:broadMatch	asi09-human-agent-trust-exploitation	owasp-asi	# Trust calibration failure → trust exploitation
atlas-redundant-actions-agentic	ibm-risk-atlas	skos:relatedMatch	asi08-cascading-failures	owasp-asi	# Infinite loops / wasted compute → cascading failures
atlas-unexplainable-untraceable-actions-agentic	ibm-risk-atlas	skos:relatedMatch	asi10-rogue-agents	owasp-asi	# Untraceable actions → rogue agent detection problem
atlas-accountability-agentic	ibm-risk-atlas	skos:relatedMatch	asi10-rogue-agents	owasp-asi	# Can't assign responsibility → rogue agent governance gap
atlas-lack-of-ai-agent-transparency-agentic	ibm-risk-atlas	skos:relatedMatch	asi10-rogue-agents	owasp-asi	# Opaque agent → rogue agent detection problem
atlas-incomplete-ai-agent-evaluation-agentic	ibm-risk-atlas	skos:relatedMatch	asi08-cascading-failures	owasp-asi	# Can't evaluate agent → undetected cascading failures
atlas-mitigation-maintenance-agentic	ibm-risk-atlas	skos:relatedMatch	asi04-agentic-supply-chain-vulnerabilities	owasp-asi	# Complex dependencies → agentic supply chain concern
atlas-reproducibility-agentic	ibm-risk-atlas	skos:relatedMatch	asi08-cascading-failures	owasp-asi	# Non-reproducible behaviour → cascading failure diagnosis
atlas-prompt-injection	ibm-risk-atlas	skos:broadMatch	asi01-agent-goal-hijack	owasp-asi	# Prompt injection is the foundational attack ASI01 extends to agent goals
atlas-jailbreaking	ibm-risk-atlas	skos:relatedMatch	asi01-agent-goal-hijack	owasp-asi	# Jailbreaking can redirect agent objectives
atlas-prompt-priming	ibm-risk-atlas	skos:relatedMatch	asi01-agent-goal-hijack	owasp-asi	# Priming biases agent reasoning chains
atlas-prompt-leaking	ibm-risk-atlas	skos:relatedMatch	asi07-insecure-inter-agent-communication	owasp-asi	# Leaking system prompts → insecure communication/context exposure
atlas-data-poisoning	ibm-risk-atlas	skos:broadMatch	asi06-memory-and-context-poisoning	owasp-asi	# Data poisoning → memory/context poisoning in agent systems
atlas-data-contamination	ibm-risk-atlas	skos:relatedMatch	asi06-memory-and-context-poisoning	owasp-asi	# Contaminated training data → poisoned agent context
atlas-hallucination	ibm-risk-atlas	skos:relatedMatch	asi02-tool-misuse-and-exploitation	owasp-asi	# Hallucinations in agentic context lead to tool misuse
atlas-evasion-attack	ibm-risk-atlas	skos:relatedMatch	asi01-agent-goal-hijack	owasp-asi	# Evading model controls can redirect agent behaviour
atlas-extraction-attack	ibm-risk-atlas	skos:relatedMatch	asi03-identity-and-privilege-abuse	owasp-asi	# Model extraction → identity/privilege information leak
atlas-over-or-under-reliance	ibm-risk-atlas	skos:broadMatch	asi09-human-agent-trust-exploitation	owasp-asi	# Over-reliance on AI → human-agent trust exploitation
credo-risk-002	credo-ucf	skos:closeMatch	asi10-rogue-agents	owasp-asi	# AI pursuing own goals vs human values → rogue agent behaviour
credo-risk-003	credo-ucf	skos:relatedMatch	asi05-unexpected-code-execution	owasp-asi	# Dangerous capabilities including code execution
credo-risk-003	credo-ucf	skos:relatedMatch	asi10-rogue-agents	owasp-asi	# Dangerous capabilities → rogue agent potential
credo-risk-016	credo-ucf	skos:broadMatch	asi09-human-agent-trust-exploitation	owasp-asi	# Over-reliance → human-agent trust exploitation
credo-risk-018	credo-ucf	skos:broadMatch	asi09-human-agent-trust-exploitation	owasp-asi	# Deceptive AI → trust exploitation
credo-risk-019	credo-ucf	skos:relatedMatch	asi09-human-agent-trust-exploitation	owasp-asi	# Loss of autonomy via agent trust dynamics
credo-risk-033	credo-ucf	skos:relatedMatch	asi08-cascading-failures	owasp-asi	# Inadequate capabilities → cascading failure source
credo-risk-034	credo-ucf	skos:relatedMatch	asi10-rogue-agents	owasp-asi	# Can't oversee agents → rogue behaviour undetected
credo-risk-035	credo-ucf	skos:relatedMatch	asi08-cascading-failures	owasp-asi	# Non-robust systems → cascading failures
credo-risk-040	credo-ucf	skos:relatedMatch	asi06-memory-and-context-poisoning	owasp-asi	# Security weaknesses → memory/context exploitation vector
credo-risk-041	credo-ucf	skos:broadMatch	asi01-agent-goal-hijack	owasp-asi	# Adversarial attacks including agent goal hijacking
mit-ai-risk-subdomain-2.2	mit-ai-risk-repository	skos:broadMatch	nist-information-security	nist-ai-rmf	# AI system security vulnerabilities and attacks; directly covers infosec
atlas-exposing-personal-information	ibm-risk-atlas	skos:broadMatch	ail-privacy	ailuminate-v1.0	# PII exposure is a specific instance of privacy harm
atlas-personal-information-in-data	ibm-risk-atlas	skos:broadMatch	ail-privacy	ailuminate-v1.0	# PII in training data is a specific privacy risk
